Subject Name,Subject Code,URL,Level,Credit Points,Offering Info
Participatory Risk Management,GEOG90020,https://handbook.unimelb.edu.au/2024/subjects/geog90020,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Landscape Materialities,ABPL90340,https://handbook.unimelb.edu.au/2024/subjects/abpl90340,Graduate coursework,12.5 credit points,Not offered in 2024
Analytics for Strategic Management,BUSA90531,https://handbook.unimelb.edu.au/2024/subjects/busa90531,Graduate coursework,12.5 credit points,"Offered January, 2024"
Positioning Principles and Technologies,GEOM90033,https://handbook.unimelb.edu.au/2024/subjects/geom90033,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Neuroscience and Psychopharmacology,PSYC90083,https://handbook.unimelb.edu.au/2024/subjects/psyc90083,Graduate coursework,6.25 credit points,"Offered Semester 2, 2024"
PhD Research,POLS80001,https://handbook.unimelb.edu.au/2024/subjects/pols80001,Doctorate time-based research,0 credit points,"Offered Time-based Research, 2024"
Special Topics in Finance D,FNCE90067,https://handbook.unimelb.edu.au/2024/subjects/fnce90067,Graduate coursework,6.25 credit points,Not offered in 2024
Labour in Construction,ABPL90332,https://handbook.unimelb.edu.au/2024/subjects/abpl90332,Graduate coursework,12.5 credit points,Not offered in 2024
MPhil Research,CHEN90005,https://handbook.unimelb.edu.au/2024/subjects/chen90005,Masters time-based research,0 credit points,"Offered Time-based Research, 2024"
Adv Topics in Fluid Mechanics,ENGR90019,https://handbook.unimelb.edu.au/2024/subjects/engr90019,Graduate coursework,12.5 credit points,Not offered in 2024
Environmental Impact Assessment,EVSC90015,https://handbook.unimelb.edu.au/2024/subjects/evsc90015,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Chemistry Honours Research Project Pt2,CHEM40012,https://handbook.unimelb.edu.au/2024/subjects/chem40012,Honours,25 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Cooperation and Conflict in World Trade,ECON90025,https://handbook.unimelb.edu.au/2024/subjects/econ90025,Graduate coursework,12.5 credit points,Not offered in 2024
Distributed Systems and Game Theory,ELEN90078,https://handbook.unimelb.edu.au/2024/subjects/elen90078,Graduate coursework,12.5 credit points,Not offered in 2024
Behavioural Economics:Accounting&Finance,ECON90062,https://handbook.unimelb.edu.au/2024/subjects/econ90062,Graduate coursework,12.5 credit points,Not offered in 2024
Particle Technology,CHEN90018,https://handbook.unimelb.edu.au/2024/subjects/chen90018,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Port Access and Navigation,CVEN90068,https://handbook.unimelb.edu.au/2024/subjects/cven90068,Graduate coursework,12.5 credit points,Not offered in 2024
Secure Cyberphysical Systems,ELEN90080,https://handbook.unimelb.edu.au/2024/subjects/elen90080,Graduate coursework,12.5 credit points,Not offered in 2024
Writing for the Media,MECM40011,https://handbook.unimelb.edu.au/2024/subjects/mecm40011,Honours,12.5 credit points,"Offered Semester 1, 2024"
Human Nutrition Research Project Part 1,NUTR40001,https://handbook.unimelb.edu.au/2024/subjects/nutr40001,Honours,25 credit points,"Offered Semester 1 (Extended), 2024"
Environmental Systems,ABPL90086,https://handbook.unimelb.edu.au/2024/subjects/abpl90086,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Advanced Econometric Techniques,ECOM90005,https://handbook.unimelb.edu.au/2024/subjects/ecom90005,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Microbiology in Agriculture,AGRI20044,https://handbook.unimelb.edu.au/2024/subjects/agri20044,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Physics Research Project Pt 3,PHYC90049,https://handbook.unimelb.edu.au/2024/subjects/phyc90049,Graduate coursework,37.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Body Knowledges: Dance Science,DNCE10029,https://handbook.unimelb.edu.au/2024/subjects/dnce10029,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Prefabrication in Building,ABPL90325,https://handbook.unimelb.edu.au/2024/subjects/abpl90325,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Research Methods in the Creative Arts,CREA40001,https://handbook.unimelb.edu.au/2024/subjects/crea40001,Honours,12.5 credit points,"Offered Semester 1, 2024"
Biostatistics Research Project Part 2,POPH90289,https://handbook.unimelb.edu.au/2024/subjects/poph90289,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
A First Course In Statistical Learning,MAST90104,https://handbook.unimelb.edu.au/2024/subjects/mast90104,Graduate coursework,25 credit points,"Offered Semester 2, 2024"
Energy Systems Project,ENGR90031,https://handbook.unimelb.edu.au/2024/subjects/engr90031,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Aerospace Dynamics and Control,MCEN90045,https://handbook.unimelb.edu.au/2024/subjects/mcen90045,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Animal Disease Biotechnology 2,ANSC30002,https://handbook.unimelb.edu.au/2024/subjects/ansc30002,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Broadband Access Networking and Design,ELEN90016,https://handbook.unimelb.edu.au/2024/subjects/elen90016,Graduate coursework,12.5 credit points,Not offered in 2024
Clinical Placement 1,PSYC90012,https://handbook.unimelb.edu.au/2024/subjects/psyc90012,Graduate coursework,12.5 credit points,"Offered Year Long, 2024"
Lean Construction,ABPL90414,https://handbook.unimelb.edu.au/2024/subjects/abpl90414,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
BioSciences Research Project Part 4,BIOL90016,https://handbook.unimelb.edu.au/2024/subjects/biol90016,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Nursing Science 2,NURS90125,https://handbook.unimelb.edu.au/2024/subjects/nurs90125,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Public Sector Governance,PADM90016,https://handbook.unimelb.edu.au/2024/subjects/padm90016,Graduate coursework,6.25 credit points,Not offered in 2024
Research Project in Comp Biology Pt2,SCIE90022,https://handbook.unimelb.edu.au/2024/subjects/scie90022,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Performance Practice 2,DRAM20030,https://handbook.unimelb.edu.au/2024/subjects/dram20030,Undergraduate Level 2,25 credit points,"Offered Semester 2, 2024"
Essentials of Sustainable Investing,FNCE30013,https://handbook.unimelb.edu.au/2024/subjects/fnce30013,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Production Animal Physiology,ANSC30008,https://handbook.unimelb.edu.au/2024/subjects/ansc30008,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Architecture Design Studio: Air,ABPL30048,https://handbook.unimelb.edu.au/2024/subjects/abpl30048,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Conflict and Terrorism in Southeast Asia,ASIA90015,https://handbook.unimelb.edu.au/2024/subjects/asia90015,Graduate coursework,12.5 credit points,Not offered in 2024
Leadership and Management,PHTY90107,https://handbook.unimelb.edu.au/2024/subjects/phty90107,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Managing Urban Trees,HORT90042,https://handbook.unimelb.edu.au/2024/subjects/hort90042,Graduate coursework,12.5 credit points,"Offered June, 2024"
Advanced Practice in Pelvic Floor Physio,PHTY90003,https://handbook.unimelb.edu.au/2024/subjects/phty90003,Graduate coursework,12.5 credit points,"Offered April, 2024"
Spanish and Latin American Cinema,SPAN30023,https://handbook.unimelb.edu.au/2024/subjects/span30023,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
"Urban Soils, Substrates and Water",ERTH90028,https://handbook.unimelb.edu.au/2024/subjects/erth90028,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Theatre Practice 2,DRAM20034,https://handbook.unimelb.edu.au/2024/subjects/dram20034,Undergraduate Level 2,25 credit points,"Offered Semester 2, 2024"
BioDesign Innovation,MGMT90231,https://handbook.unimelb.edu.au/2024/subjects/mgmt90231,Graduate coursework,37.5 credit points,"Offered February, 2024"
Research Project A (MMS) Part 2,BMSC90028,https://handbook.unimelb.edu.au/2024/subjects/bmsc90028,Graduate coursework,25 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Research Paper (Jazz & Improvisation),MUSI40106,https://handbook.unimelb.edu.au/2024/subjects/musi40106,Honours,18.75 credit points,"Offered Semester 2, 2024"
Crime Prevention: Critical Approaches,CRIM90010,https://handbook.unimelb.edu.au/2024/subjects/crim90010,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Applied Analytics Lab,BUSA90522,https://handbook.unimelb.edu.au/2024/subjects/busa90522,Graduate coursework,25 credit points,"Offered January, April, 2024"
Advanced Linguistics Analysis A,ARTS90040,https://handbook.unimelb.edu.au/2024/subjects/arts90040,Graduate coursework,6.25 credit points,"Offered Semester 1, Semester 2, 2024"
Nursing/Junior Doctor - Practical,MEDI90136,https://handbook.unimelb.edu.au/2024/subjects/medi90136,Graduate coursework,6.25 credit points,Not offered in 2024
Landscape Design,HORT90034,https://handbook.unimelb.edu.au/2024/subjects/hort90034,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Leadership in Professional Practice,PHTY90111,https://handbook.unimelb.edu.au/2024/subjects/phty90111,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Breast Ultrasound,MEDI90116,https://handbook.unimelb.edu.au/2024/subjects/medi90116,Graduate coursework,6.25 credit points,Not offered in 2024
DRFS Research Report Part 1,FNCE90071,https://handbook.unimelb.edu.au/2024/subjects/fnce90071,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Graduate French A,FREN90003,https://handbook.unimelb.edu.au/2024/subjects/fren90003,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Advanced Microeconomics,ECON90063,https://handbook.unimelb.edu.au/2024/subjects/econ90063,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Landscape Architecture Design Thesis,ABPL90375,https://handbook.unimelb.edu.au/2024/subjects/abpl90375,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Writing for the Media,MECM40011,https://handbook.unimelb.edu.au/2024/subjects/mecm40011,Honours,12.5 credit points,"Offered Semester 1, 2024"
Microbiology in Agriculture,AGRI20044,https://handbook.unimelb.edu.au/2024/subjects/agri20044,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Human Nutrition Research Project Part 1,NUTR40001,https://handbook.unimelb.edu.au/2024/subjects/nutr40001,Honours,25 credit points,"Offered Semester 1 (Extended), 2024"
Advanced Econometric Techniques,ECOM90005,https://handbook.unimelb.edu.au/2024/subjects/ecom90005,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Constructed Ecologies,ABPL90263,https://handbook.unimelb.edu.au/2024/subjects/abpl90263,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Principles of Medicine & Surgery 3 PtA,VETS90056,https://handbook.unimelb.edu.au/2024/subjects/vets90056,Graduate coursework,6.25 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Broadband Access Networking and Design,ELEN90016,https://handbook.unimelb.edu.au/2024/subjects/elen90016,Graduate coursework,12.5 credit points,Not offered in 2024
Nursing Science 2,NURS90125,https://handbook.unimelb.edu.au/2024/subjects/nurs90125,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
BioSciences Research Project Part 4,BIOL90016,https://handbook.unimelb.edu.au/2024/subjects/biol90016,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Performance Practice 4,DRAM30030,https://handbook.unimelb.edu.au/2024/subjects/dram30030,Undergraduate Level 3,25 credit points,"Offered Semester 2, 2024"
Issues and Techniques in Global Heritage,ABPL90355,https://handbook.unimelb.edu.au/2024/subjects/abpl90355,Graduate coursework,12.5 credit points,"Offered August, 2024"
Geography Research Project Part 3,GEOG90046,https://handbook.unimelb.edu.au/2024/subjects/geog90046,Graduate coursework,37.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Performance Practice 1,DRAM20028,https://handbook.unimelb.edu.au/2024/subjects/dram20028,Undergraduate Level 2,25 credit points,"Offered Semester 1, 2024"
Art History Thesis Part 2,AHIS40024,https://handbook.unimelb.edu.au/2024/subjects/ahis40024,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Research Project in Comp Biology Pt2,SCIE90022,https://handbook.unimelb.edu.au/2024/subjects/scie90022,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Generating the Wealth of Nations,ECON20013,https://handbook.unimelb.edu.au/2024/subjects/econ20013,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Bioinformatics Research Project Pt 2,BINF90014,https://handbook.unimelb.edu.au/2024/subjects/binf90014,Graduate coursework,25 credit points,"Offered Semester 1 (Early-Start), Semester 2 (Early-Start), 2024"
Musical Perspectives,MUSI10230,https://handbook.unimelb.edu.au/2024/subjects/musi10230,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Physics Research Project Pt1,PHYC40009,https://handbook.unimelb.edu.au/2024/subjects/phyc40009,Undergraduate Level 4,12.5 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
Agricultural Genetics,AGRI10052,https://handbook.unimelb.edu.au/2024/subjects/agri10052,Undergraduate Level 1,12.5 credit points,"Offered Semester 2, 2024"
Criminology Thesis Part 1,CRIM40008,https://handbook.unimelb.edu.au/2024/subjects/crim40008,Honours,25 credit points,"Offered Semester 1, 2024"
Monetary Economics,ECON90011,https://handbook.unimelb.edu.au/2024/subjects/econ90011,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
French Thesis Part 1,FREN40010,https://handbook.unimelb.edu.au/2024/subjects/fren40010,Honours,25 credit points,"Offered Semester 1, Semester 2, 2024"
Advanced Hydrological Solutions,ENEN90039,https://handbook.unimelb.edu.au/2024/subjects/enen90039,Graduate coursework,12.5 credit points,Not offered in 2024
Economic Design,ECON40006,https://handbook.unimelb.edu.au/2024/subjects/econ40006,Honours,12.5 credit points,Not offered in 2024
Regional Anaesthesia - Practical,MEDI90139,https://handbook.unimelb.edu.au/2024/subjects/medi90139,Graduate coursework,6.25 credit points,Not offered in 2024
Research and Evidence 1,PHTY90094,https://handbook.unimelb.edu.au/2024/subjects/phty90094,Graduate coursework,6.25 credit points,"Offered Semester 1 (Early-Start), 2024"
Financial Accounting Research,ACCT90019,https://handbook.unimelb.edu.au/2024/subjects/acct90019,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Particle Physics,PHYC90011,https://handbook.unimelb.edu.au/2024/subjects/phyc90011,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Study Design in Clinical Research,CLRS90011,https://handbook.unimelb.edu.au/2024/subjects/clrs90011,Graduate coursework,12.5 credit points,"Offered March, 2024"
